mode_3_frequency(cm-1),mode_3_intensity,mode_4_frequency(cm-1),mode_4_intensity,mode_5_frequency(cm-1),mode_5_intensity,mode_6_frequency(cm-1),mode_6_intensity
363.3737,1.9554,439.3542,0.4354,540.4745,7.1241,1685.6942,260.4647
376.1581,1.1895,446.0383,4.1598,549.3256,19.941,1742.9516,314.0467
267.0183,2.1602,433.3128,8.8923,487.5861,2.1835,1844.9488,265.5557
343.1545,1.9021,432.8173,1.0871,547.9321,3.9519,1852.4056,334.4726
222.9668,107.9823,298.5681,40.8964,446.5118,3.3798,2038.4063,461.2584
262.6219,4.9574,418.9852,7.1663,453.8901,16.6808,1841.3971,268.0351
326.8824,1.7242,485.9502,5.1813,535.3445,3.5646,1747.7308,312.902
336.5135,21.5779,367.2483,28.9078,494.4053,2.2578,2025.6941,480.3013
320.5534,0.3441,523.0063,14.5647,539.1197,5.3179,1698.6289,248.2659
333.9961,11.638,409.3775,62.6706,508.4505,8.5817,2040.0286,597.599
350.6378,1.2289,465.6671,1.8873,537.8983,5.4896,1783.8557,264.8047
397.6253,0.7778,486.2825,8.0036,582.5444,8.2286,1770.6913,301.9448
353.5614,1.4163,461.4069,5.1761,559.2406,9.712,1792.257,263.7434
426.5875,21.7393,451.5703,20.346,493.4544,13.6642,2029.5588,445.3839
399.4541,62.3016,442.2282,6.0905,472.9003,13.7176,2025.1835,550.7329
337.8086,15.2605,444.744,13.7141,492.1318,9.6822,2042.4064,574.5494
367.0949,13.2252,443.4226,0.5003,496.4186,7.2593,2036.5559,603.0355
393.8395,4.0791,470.6066,1.2853,577.2259,4.5186,1789.8632,271.0265
258.2719,1.7343,430.6572,0.5806,449.0797,3.3183,1797.9655,258.3324
191.3742,40.3942,381.7772,24.413,492.6407,26.7664,1858.5025,341.7603
404.4552,30.8841,421.6236,3.764,489.8818,6.2218,2005.0481,489.8654
287.1572,3.0387,395.9369,1.3306,538.8677,1.1146,1831.9137,314.9585
349.1821,7.1665,379.7188,40.6326,493.2319,2.1942,2015.2965,561.8457
250.7035,3.5563,367.9241,2.0953,421.7957,5.6246,1895.8412,310.8789
220.0575,29.5555,446.4633,22.8945,497.2614,6.9222,2023.6324,640.9319
259.6343,4.3451,339.6557,9.0721,445.1564,9.0261,2033.6607,528.2285
292.8164,2.5209,315.3001,15.8231,439.7351,2.0589,2029.7816,537.5343
353.9951,12.8647,435.1187,5.0707,528.6596,20.9239,1870.5029,316.1635
380.1633,0.5463,491.8385,12.6945,570.7447,7.3854,1738.4289,332.5246
255.5428,1.3883,444.8947,10.5292,445.0465,8.4255,1805.6772,244.1658
313.0404,1.2932,481.883,1.8165,516.3999,10.0764,1754.0245,258.8746
268.976,148.7757,381.7837,17.8684,425.6493,43.3267,2035.7011,480.8323
332.9663,1.3612,490.1674,9.2906,547.5987,5.8141,1754.8288,276.3992
372.0583,9.9548,428.7821,30.8556,458.1257,9.3744,2018.1651,564.4308
337.2228,4.5631,415.3922,2.2917,549.8832,0.9132,1863.7451,360.8177
390.1722,2.6612,476.1981,0.9288,553.3267,8.3352,1771.5477,239.1758
345.5517,24.237,394.5539,7.1085,408.0206,2.2981,2043.3631,516.5733
285.4328,5.1958,359.4628,19.1846,493.0396,3.1655,1798.4094,437.2246
299.9591,15.1361,403.3802,1.2619,456.4598,2.8172,2008.7355,618.9035
338.8738,2.5475,473.6311,12.125,521.4493,14.7774,1794.8237,315.7181
366.5891,10.5071,450.5762,8.0146,480.5599,10.5472,2030.5129,573.0061
370.7847,40.9482,466.0508,1.4159,505.7805,10.705,2040.2707,542.1625
333.8126,0.7036,460.1594,3.0282,550.2849,13.9945,1752.8653,251.5202
340.7397,3.5311,440.7403,3.0744,570.3166,16.2813,1858.1067,335.8286
342.3999,2.0364,370.7133,7.9595,497.2625,2.3426,2024.3815,521.4144
397.5954,3.4865,478.5953,2.2151,556.3671,6.36,1804.4118,286.3286
354.5098,3.4426,455.5044,12.2768,559.8831,1.3832,1792.8804,293.7393
365.2188,2.1728,408.639,72.0389,473.4605,6.6717,2029.4098,550.0111
303.2417,179.1782,355.363,4.6832,414.4043,15.8074,2023.3715,485.7492
275.5463,2.5642,393.1783,25.558,478.3007,2.0016,1762.1678,334.4771
268.6816,2.6173,397.7134,7.401,447.042,0.9883,1858.678,307.9995
334.4735,0.7519,460.1803,2.5119,560.525,8.8257,1749.9261,243.5521
336.6023,2.6046,358.0781,0.0882,442.132,4.8187,2059.7783,430.7659
376.5288,2.2457,457.5351,3.9164,575.256,4.1124,1784.9081,307.9346
409.5394,12.5712,435.0796,26.4652,498.0913,9.1183,2045.0497,571.5267
247.408,1.9911,415.7841,1.4353,450.79,8.4898,1829.6386,259.3792
265.3811,150.1635,396.208,0.0274,426.5617,9.9343,2004.6212,705.0758
166.0056,17.069,367.6024,1.8456,402.2278,17.008,2031.3709,551.6995
349.6057,5.6439,395.1671,6.227,424.4285,12.9448,2042.1044,466.1117
289.4615,16.5803,364.683,3.4512,462.4718,0.5083,2004.4462,514.266
357.5525,7.7523,364.2775,3.76,435.6887,6.5925,2043.6026,469.0895
335.1688,1.678,421.817,3.4241,567.8996,12.682,1829.1404,317.7295
323.93,1.1707,485.6015,8.0081,512.4153,2.3011,1776.5374,293.211
446.7485,18.9025,453.8619,4.148,514.1841,1.8585,1991.1632,422.6693
355.6021,1.1387,459.1126,3.7095,587.6894,10.5726,1769.9802,279.8883
309.2473,3.3633,421.0412,2.2658,537.9949,15.6004,1851.5681,338.6646
370.6488,0.9132,445.6121,3.9692,598.9186,0.9956,1802.0485,281.7068
319.1643,2.6558,422.7467,9.7776,545.4389,5.6992,1788.9288,281.5757
394.4459,1.6524,413.2568,57.8583,494.9237,2.589,2019.5073,499.3003
398.6477,2.7065,443.297,8.7835,464.5847,10.4656,2028.4185,456.1359
345.9102,7.7078,397.6812,12.8548,462.2707,3.0696,1942.9921,341.9866
396.2117,2.0802,484.9505,4.9762,592.413,22.0124,1797.2186,355.371
305.613,2.8356,395.0013,14.7641,520.0115,0.0802,1826.268,274.0909
319.9215,69.6223,323.3016,82.9896,505.7383,0.8046,2022.3695,545.3905
262.8161,3.2122,429.3668,0.1384,461.123,3.5426,1811.4439,266.9179
277.9102,6.5267,371.2028,2.3844,490.5555,0.7632,2017.7061,507.3229
344.6139,4.9993,401.4763,0.6817,505.9182,0.8856,1904.3549,368.7377
374.1772,3.406,507.487,11.6545,556.6659,19.3924,1677.508,275.2931
299.7266,3.4155,342.001,71.3203,440.8177,1.9609,2025.839,454.3143
348.5957,26.184,356.6049,13.2866,452.3507,2.0724,2047.7418,413.7684
209.6718,4.2504,397.6882,2.7455,447.5394,0.4504,1887.6076,334.4131
256.8768,1.3685,424.2577,4.7458,462.6687,2.5236,1799.5124,243.8668
302.2172,4.4238,413.1482,47.5049,517.4959,8.0288,1825.9741,303.932
416.3603,14.4344,422.4184,48.7456,489.9118,6.0804,2029.5694,483.8867
332.6807,82.0816,341.3589,69.5157,512.2662,1.1346,2029.7945,557.8517
322.4409,4.0893,391.8552,2.375,516.2825,8.0151,1841.3028,319.8593
322.4124,2.9009,411.6597,8.2912,553.5225,2.1612,1763.9587,266.6192
362.8679,0.9389,498.1591,8.3734,548.8057,22.8259,1720.315,264.6383
354.4499,1.1103,454.2494,15.9416,519.8781,5.2561,1723.9933,247.8379
355.2793,1.6843,376.0081,12.2589,504.5634,2.7103,2033.6395,524.1352
307.5991,6.7902,380.1618,2.0641,509.1796,3.7934,1833.0436,305.5643
303.1176,3.3319,428.8458,5.8992,497.7258,16.6296,1787.6729,275.3063
337.1271,0.7456,479.9185,0.8673,536.7976,2.2085,1734.5844,309.4386
273.1605,2.3029,390.3731,18.091,466.402,6.4925,1886.3426,330.8318
320.5339,5.3294,405.1746,3.2886,511.7007,2.2831,1892.4383,356.4416
276.4063,21.8959,317.5806,16.5024,437.8134,7.6809,2029.0345,537.3555
420.1356,14.4424,443.8979,4.1912,479.3864,10.6656,2036.5656,488.4394
382.1015,3.8155,466.4369,1.7517,607.4239,35.3159,1770.5587,324.5028
294.2439,6.791,395.1942,3.8663,522.7807,14.1227,1884.2458,314.9991
419.8757,3.9994,450.3986,10.0891,477.2847,7.17,2024.1888,440.8087
402.4348,7.4446,434.8424,9.8385,514.0029,19.2814,2046.6483,565.0188
323.1283,3.7462,384.959,1.2847,469.6544,7.2586,1871.6884,298.4766
342.2882,17.0567,390.9817,13.9442,472.4325,4.5413,2021.5694,490.3417
357.2391,8.7273,391.2476,21.3803,417.4026,11.0759,2038.4541,537.7994
337.8725,3.8772,412.229,22.7934,520.4726,15.0979,1848.0617,360.2028
262.3871,7.0287,425.5743,5.7137,479.4242,4.5245,1853.1284,274.905
277.7865,52.5229,432.9722,22.1728,506.3492,8.5024,2034.9752,636.0407
398.2843,1.2776,488.1415,3.4651,597.233,21.7346,1790.6251,329.9813
299.031,21.1863,348.0174,6.2671,429.8431,1.653,2024.9489,507.665
270.4564,49.8093,387.2128,75.869,469.8994,10.6609,2031.2342,553.1878
391.8154,7.528,432.2862,5.4583,495.4,7.7342,2030.085,552.5503
333.956,1.7585,440.3684,2.5049,571.6642,0.2278,1789.7619,249.077
258.6381,3.143,432.0148,4.5016,479.5826,0.4285,1831.115,315.0567
407.7073,3.5475,460.0729,0.0923,497.098,8.5365,2046.368,531.2168
317.9039,1.2052,414.2403,7.739,542.1731,14.1381,1826.7033,377.3325
410.712,18.7418,450.6763,20.6344,488.5448,7.4165,2033.0748,530.953
281.5053,65.4974,349.2808,8.4877,435.8578,10.0309,2034.2153,474.4067
254.5069,1.7968,428.299,4.5162,464.5365,5.7445,1856.2511,248.5613
379.6449,1.4094,438.2225,9.6767,553.2143,8.2505,1756.6626,278.875
306.584,3.3229,468.8887,29.7068,489.2709,7.0401,1767.2267,269.5581
364.2832,17.8336,429.9762,8.8957,458.7186,13.9825,2021.1241,536.2526
412.5122,3.7997,492.5186,0.6077,603.0502,6.7887,1772.465,343.6745
365.22,0.618,485.9634,1.308,582.5152,27.8406,1697.6725,236.1575
325.7411,1.1931,445.0499,8.6247,551.7893,43.2988,1773.9609,258.4334
291.5651,23.8006,445.8179,37.485,513.2762,14.4871,1794.5191,310.7164
371.2772,0.2661,471.5504,0.9404,587.8757,17.7154,1680.3062,263.5243
352.3536,0.3525,459.6147,7.3828,586.3881,2.0342,1782.2926,304.6781
413.5525,12.226,462.1278,14.7691,508.9055,12.2394,2036.0991,572.1351
317.7273,9.4903,377.3153,6.8383,407.6488,25.8654,2045.4092,486.8418
291.1574,2.0593,419.7272,11.3385,502.7113,4.6174,1869.1578,285.2518
255.9272,0.8552,394.7063,1.1584,429.3559,1.1612,1843.434,258.856
285.1746,1.8909,456.2211,0.063,507.5421,0.1423,1822.0206,278.875
417.9817,17.0779,455.4863,11.4998,489.2951,5.6714,2012.0884,508.5066
361.3998,13.5739,376.0903,111.0905,486.4502,2.4248,2030.934,492.6966
416.6723,92.8894,425.8494,4.909,492.0148,13.6252,2013.3657,538.0926
365.5492,0.5643,420.5294,3.2538,611.4927,11.553,1771.841,271.2673
335.3554,1.6442,485.183,13.2307,539.7314,20.6031,1732.8182,263.9655
315.6681,4.7194,338.2778,3.7586,458.518,2.3204,2032.4171,521.201
315.2693,2.4982,406.2706,8.0617,525.9341,0.226,1810.3428,285.2799
327.3124,1.0905,494.6213,14.8778,525.8777,10.2606,1758.1438,280.4671
261.9724,44.7599,386.7558,17.1698,412.1191,8.9836,2041.2319,514.3623
316.4443,11.1088,354.222,8.2797,448.2605,2.013,2041.7012,422.1541
351.8985,10.0913,409.3177,5.9649,511.5781,33.7192,1772.5054,261.553
419.6117,0.6165,465.067,5.542,610.8063,13.5952,1784.7313,296.7815
337.2512,3.0654,425.9472,4.0157,570.8885,13.914,1868.3023,375.7948
312.741,3.0591,424.3124,9.8272,516.3451,0.5158,1839.4971,300.2215
313.2919,1.7773,461.5616,0.2691,515.3811,4.0456,1785.5766,231.5948
341.5735,1.0404,445.0912,36.4384,551.4899,4.6827,1718.9843,224.0709
286.9711,4.0502,400.5594,1.31,497.318,4.3607,1922.3064,316.97
404.9347,2.1856,462.6413,6.3882,624.7476,75.8372,1793.1423,316.8845
319.8089,7.6523,398.3015,2.6467,532.4642,0.4535,1858.4491,348.8106
344.3698,0.6638,396.8448,41.6633,476.6468,3.5377,2018.8922,481.1336
330.0446,46.1205,343.5961,9.8165,446.7007,1.4039,2047.0844,415.007
334.5949,11.7891,434.2772,17.9726,519.2304,1.3253,1755.7789,283.0087
409.3416,12.8687,427.2463,9.572,514.0353,7.0302,2034.1203,573.5562
297.0835,30.429,336.006,33.4604,450.9328,1.4784,2024.9827,420.1416
264.6347,1.8342,373.0369,23.666,447.0314,8.7167,1795.6862,283.324
350.401,1.2089,517.4683,8.1556,542.0534,14.2626,1747.8036,278.6426
314.076,11.5563,317.2661,4.791,441.4727,1.2061,2035.5221,462.2747
392.8674,2.8896,441.8718,16.0585,542.2461,6.4576,1783.4354,291.6379
427.0491,10.1195,450.6887,7.7457,489.5853,6.139,2027.3817,520.9727
204.2176,146.1784,340.7072,33.7037,447.8638,7.5683,2022.0844,387.0474
330.9247,1.3234,511.4654,1.0963,539.6668,9.9973,1744.9776,258.5756
401.1618,56.8656,414.8028,22.9031,483.3483,38.3734,2013.0636,535.1332
276.9046,11.7438,387.8045,1.1612,458.2581,4.5248,1996.599,586.0076
356.7679,2.966,457.8168,1.0181,570.1895,0.1651,1871.7512,393.6817
351.0653,3.7185,363.6289,16.7311,440.4061,3.3357,2020.0676,403.3748
320.0995,1.494,458.0845,4.4343,560.6735,4.7574,1771.7346,258.341
315.6607,0.306,332.8704,0.1908,454.724,1.5534,2041.6176,521.8908
353.5982,23.9445,382.8397,14.0885,400.0296,8.2221,2045.371,446.4229
331.7806,5.3157,340.7568,0.9265,447.707,2.0149,2021.0218,449.3376
384.7608,12.112,400.9041,35.5875,470.9416,57.1737,2022.4404,575.6423
380.8282,1.0555,455.3137,9.6972,576.5312,33.8177,1748.9739,241.3103
264.2862,7.2625,377.1675,27.197,455.6992,5.6874,1902.6304,335.6767
341.8565,2.2386,437.234,1.5544,578.2276,0.8247,1855.0009,320.924
310.6429,42.417,314.834,35.0756,519.503,0.9514,2046.872,556.4519
269.558,3.8414,411.7819,4.8626,490.322,3.569,1882.4672,278.8048
271.8749,47.0053,323.5586,18.3903,445.8847,1.3803,1989.6742,400.0096
257.6652,2.8565,399.6561,4.4916,464.7509,1.5863,1865.1573,295.191
213.5149,40.7643,445.0845,1.4688,507.3594,6.2831,2018.2721,625.0755
354.2821,1.4172,373.4676,7.3845,495.5222,3.736,2026.0977,489.0025
214.492,22.7585,308.0774,29.625,389.7954,5.0021,2023.0657,606.8695
296.5204,17.2318,310.8095,9.279,434.0644,5.2558,2049.5006,506.1313
286.0123,7.7596,344.3259,0.2196,433.9675,5.195,2045.3558,452.604
373.6535,28.3948,438.4148,8.0739,464.4196,9.696,2018.8823,435.5577
283.7931,78.7164,416.0632,4.8266,471.6086,10.9966,2018.1388,549.0694
331.746,23.7602,355.179,58.7992,439.131,1.1953,2041.0634,459.1938
131.3295,20.3408,302.5464,35.3184,449.8823,9.4173,2037.0632,493.2076
309.3771,0.6586,328.432,1.2492,447.4791,2.7194,2044.4906,521.8053
219.6928,2.9445,375.0639,17.7487,463.1011,3.5071,1827.4677,368.6931
402.756,2.3159,480.1114,2.4252,533.5544,62.0439,1796.4478,311.9718
252.1998,3.1993,402.0834,22.993,450.7884,1.1501,1809.4109,277.6849
343.5578,43.798,360.1094,6.1977,468.0678,0.1191,2017.7804,444.6435
329.3674,1.5497,416.5099,1.297,558.3593,2.9372,1798.3581,248.7648
415.8978,4.4123,425.7619,1.1001,463.7232,17.3775,2039.4352,535.1731
276.8379,5.1137,410.3813,13.2559,454.1643,7.3901,1914.8062,269.4467
340.8558,5.1701,456.4099,0.9783,548.5257,8.4815,1772.6419,267.2506
363.0745,2.3877,372.5944,139.6757,489.0255,4.5659,2027.6854,535.8863
338.3444,64.1227,375.5636,12.9606,510.6804,5.7863,2018.3098,626.2653
407.8049,15.335,431.9368,14.1639,476.7117,16.6686,2027.2367,512.0262
351.7934,2.7069,471.3987,2.2362,537.4739,8.3862,1754.8867,262.5919
338.0088,2.3902,412.8874,2.3258,573.8745,1.209,1863.0845,312.0683
248.4215,2.4295,425.1129,2.8625,447.9063,2.0759,1856.5182,248.4274
251.9222,2.6249,434.8592,3.6697,457.1614,0.8804,1806.282,227.724
263.3583,2.0819,404.3265,4.833,431.8896,1.724,1861.5946,243.8143
348.7242,18.7477,385.606,2.2723,461.9991,2.0083,2020.8843,552.5596
375.4396,1.3903,433.9988,4.4769,584.5262,61.9553,1802.9029,289.7801
265.5982,2.3333,425.7976,1.9069,457.0246,3.7025,1812.6933,302.1259
397.6849,3.0939,493.505,4.3232,595.0166,3.0442,1799.8497,350.6121
251.653,6.5056,418.8726,1.1784,441.1219,5.6878,1824.9565,345.4967
285.8392,35.8846,444.4265,22.6032,473.474,2.9551,2026.5824,551.5703
352.7132,1.4858,461.4899,8.0847,562.1893,18.5747,1786.1992,284.2619
306.0849,38.6707,319.1509,24.6134,450.2941,1.6114,2033.7188,465.8013
336.5184,13.1843,382.8231,8.3007,417.3891,2.7966,2042.3583,527.6439
361.1177,6.786,410.2985,2.0603,517.7215,2.5267,1926.3913,397.3394
358.7724,1.8333,383.4747,13.3399,559.4711,5.7392,1820.0465,414.9971
271.9988,21.105,339.1413,1.5231,437.7712,3.6132,2054.1721,460.0506
339.2096,0.9293,364.7527,12.648,492.2616,3.3489,2027.7902,481.1849
365.378,16.0827,414.288,2.5281,470.0179,22.5571,2033.4597,487.202
328.6834,2.2594,435.744,4.2251,554.5161,0.7162,1793.0156,253.23
285.1671,3.6231,414.0578,4.1335,484.6481,6.4863,1831.1854,341.4387
358.1077,0.5316,466.224,3.1228,589.8962,13.7274,1776.4674,292.1902
327.8239,9.0905,363.7116,69.0163,453.6988,2.096,2023.5648,512.2829
353.5431,5.0991,374.7047,9.1661,497.4901,2.8703,2028.4679,503.7917
138.8243,2.884,405.0032,36.1139,483.4098,19.7472,2018.0873,596.1499
307.9704,1.2605,439.3925,5.4868,522.4821,12.0756,1780.6436,239.0549
320.5552,29.4218,422.86,10.8418,563.2589,40.6124,1856.9052,343.9789
304.7587,1.0992,341.8296,2.2448,449.5809,0.9231,2025.8458,492.039
277.7528,9.6293,318.4901,39.3217,446.3461,1.8389,2020.0041,442.7809
310.538,6.3733,441.0821,5.7336,554.3915,6.3552,1758.3805,272.7018
313.4705,6.4297,333.8648,7.5905,431.752,3.8694,2046.0683,529.5019
319.8977,1.1216,453.8879,3.2768,505.3893,13.2613,1740.8909,257.5696
381.6213,11.281,451.9258,14.0152,497.8744,8.0935,2038.5386,575.7203
316.603,1.8365,455.8401,5.3795,549.0328,3.0896,1784.3443,253.8564
375.368,37.0075,387.1088,8.6429,489.1,2.7739,2022.956,484.226
297.9823,3.6904,475.9265,2.8824,510.276,19.6411,1764.3006,261.4636
321.4958,27.4199,376.363,0.9081,469.9697,8.9193,2018.2716,492.015
313.979,3.2407,336.3916,37.094,444.8857,2.2389,2037.1796,427.6959
231.9375,1.4372,470.0949,6.7735,486.9448,6.8593,2023.4231,467.5285
325.3902,6.0068,440.5256,2.8134,523.8501,7.2041,1801.0026,243.0663
325.1238,1.8736,425.4659,2.852,536.1051,1.8766,1835.135,280.2507
340.5957,0.495,488.9649,26.1506,555.5903,27.1368,1701.812,232.0221
354.5803,0.741,424.8094,0.3001,582.839,6.7639,1780.157,322.7163
322.0427,142.7362,347.6452,18.6597,475.7599,2.6345,2006.3864,463.7204
260.5571,1.1016,342.4087,0.0773,387.1018,7.9628,2028.6141,421.6117
313.9491,3.0081,322.7219,13.5361,449.39,4.9909,2039.3659,524.1897
266.5627,2.3574,420.3468,0.4392,476.3455,5.0651,1856.3722,283.5358
342.1493,1.1164,433.7204,5.8949,575.2662,12.174,1738.6201,286.8986
381.0647,2.8584,466.3157,9.4238,567.2148,10.9652,1790.8253,303.3232
249.1232,1.9932,406.7696,0.6708,427.8539,1.512,1830.6333,287.6984
353.8683,10.7095,381.9867,27.2006,493.2504,5.8057,2024.1205,476.4247
252.8355,1.2961,397.5595,5.8642,440.7442,0.8988,1808.347,270.2882
256.4574,4.0705,417.3142,9.3512,465.2091,24.4387,1792.5431,244.9088
383.9703,55.7622,395.7191,11.1146,499.6749,3.5279,2030.8143,568.4769
309.9135,1.6828,420.498,9.3833,494.5894,2.4399,1789.2922,281.6561
340.806,3.8812,406.5842,1.8242,532.1024,1.146,1889.3667,349.9023
329.0007,6.7327,385.107,1.1065,522.7523,4.4467,1907.4857,344.2483
342.6944,1.4468,508.1282,13.8282,529.2223,27.5557,1770.0899,332.7791
320.8425,1.8122,428.5397,4.4976,530.4232,20.9196,1733.3827,220.7435
342.9972,2.8744,434.4942,0.9031,569.5876,8.1859,1844.0559,360.2762
343.7739,68.8116,393.7158,4.8315,418.9074,7.6126,2039.1147,498.4572
328.6803,0.4938,347.9725,0.32,448.562,2.9483,2045.8239,454.2551
276.4341,25.2844,289.9924,4.5336,440.0009,6.1404,2045.2386,527.9063
315.4756,25.3299,457.2206,3.6291,504.4805,10.2121,2025.0188,568.7373
367.0997,25.364,383.5554,7.2662,415.3482,5.6856,2048.1664,440.3427
319.3466,2.2606,458.9178,10.3716,524.7891,3.967,1754.9462,251.1824
325.4747,1.499,436.4411,5.2256,567.0305,19.8459,1768.6992,312.4007
327.9044,3.0403,390.4963,3.1205,505.5115,1.946,1844.1718,356.0897
270.7311,102.351,359.4293,14.118,405.2481,39.6417,1996.5176,563.4993
345.5603,10.0366,367.7506,3.7851,491.2869,0.4045,2007.8195,509.6948
347.739,27.0767,380.9797,57.55,481.4647,8.2374,2014.9446,585.7599
256.1528,26.2281,320.9478,17.6681,442.9249,0.1964,2015.0862,442.1309
338.7092,1.7243,424.0213,1.8073,581.754,10.2208,1835.5416,323.0029
291.9379,37.9851,360.4334,35.3659,492.6248,4.0999,2008.8157,480.9071
357.3203,2.4011,451.0099,10.2316,570.7641,24.7356,1736.6943,274.7467
387.435,18.0961,407.1984,13.36,491.2361,6.44,2038.2319,543.7609
247.3924,1.9098,378.5971,38.6203,451.653,5.5437,1871.515,296.9382
330.2076,5.4086,343.6681,5.163,423.6597,3.0217,2047.6673,433.0693
397.41,1.5569,449.2334,67.2405,556.5399,78.2219,1770.409,328.2512
326.4444,1.8293,435.7077,4.8469,533.2991,1.1122,1785.7001,259.2638
394.0511,6.7254,423.4522,25.9798,491.9427,10.0447,2020.4597,562.5828
324.5783,1.0733,454.9258,9.7497,545.3915,4.4913,1779.8126,258.0259
192.4508,0.6984,274.0107,27.3313,377.082,0.5632,2083.6687,324.7614
316.9155,0.2071,356.4439,24.1954,458.7419,2.6689,2033.3027,511.8825
334.5083,1.8175,369.6045,32.2365,473.8263,6.4983,2022.2921,563.9259
325.6484,3.2495,407.8417,3.5448,506.2442,9.9313,1869.3044,285.4952
255.2176,4.755,423.1098,2.6196,468.4019,1.6468,1807.9927,293.5547
358.8719,64.4552,372.7553,17.8955,490.119,3.1458,2020.5255,485.5903
314.3681,17.385,343.1125,24.9475,448.3771,3.2091,2025.1363,404.433
291.6295,29.4268,376.7902,0.3767,489.9921,5.6191,2028.1859,513.5675
345.4575,13.6835,376.1564,17.0327,466.7726,0.1754,2000.5655,432.236
308.8217,1.0808,465.5721,0.9147,497.6679,5.0796,1781.7722,260.93
414.5614,21.1095,445.9486,8.0912,475.1594,9.1798,2022.155,509.5133
371.8186,21.3303,383.9837,5.7066,495.1223,2.1953,2023.5685,495.8521
327.8045,6.0853,348.8826,5.4781,446.0303,0.8311,2035.8768,507.8127
255.419,5.8673,405.6599,8.1402,470.4474,3.2279,1846.9858,284.0711
369.4119,5.9458,380.0146,12.9191,399.5741,11.5802,2047.1293,424.467
253.8412,2.0811,431.6999,0.0994,455.0168,0.1183,1805.9851,262.3635
434.1699,1.4442,463.4732,9.2611,499.2595,9.616,2039.8349,508.3268
337.7924,5.6369,417.1684,0.2439,507.1819,2.8161,1893.2623,345.4486
350.3605,4.9099,466.3783,10.9986,575.1504,15.6557,1795.4743,282.9157
370.8977,7.0251,411.9551,0.5188,510.0618,20.198,1871.1878,344.3168
333.0617,146.3094,356.874,33.1811,506.4708,0.0706,2023.2731,561.0476
405.9637,1.7982,498.1209,2.9446,584.4645,12.2207,1782.678,312.4348
289.6084,244.7508,458.7029,1.5551,498.1201,13.2875,2027.8881,550.0778
334.2972,0.7984,487.074,12.4926,496.2691,1.8178,1745.2086,293.5459
297.1098,12.0008,307.5306,1.9637,452.1529,2.5099,2050.2901,483.7854
350.6814,1.3477,463.9765,0.8714,595.1455,99.1865,1758.5952,279.4318
288.8312,25.0127,326.8838,1.7753,426.0855,4.788,2042.7468,562.5487
337.9471,0.9304,470.9434,0.6246,552.4123,22.1168,1751.1348,253.8743
386.0771,24.6768,408.0397,2.572,476.8886,2.7082,2022.3853,517.3525
390.0151,33.6284,459.4237,4.2529,520.8101,10.0703,2036.4623,574.7888
354.6638,8.6563,363.9525,9.1569,485.995,2.3013,2033.5752,486.9301
368.1182,0.6919,476.9578,6.2774,542.5691,13.4885,1742.096,246.3602
249.9788,15.2961,270.0569,2.0003,375.4027,0.6856,2084.5003,307.5893
381.6137,2.8598,476.8497,13.8711,574.9451,16.1013,1733.3896,259.0572
367.7857,1.4033,463.6417,49.9573,579.5682,22.0989,1798.057,320.6455
350.7639,68.9093,440.5386,0.55,512.4928,8.6129,2029.978,608.7073
327.9572,3.6799,434.729,6.0259,520.293,19.1447,1820.8339,362.4061
268.4639,1.8486,397.0698,4.0765,437.7152,0.8708,1901.423,331.0161
323.73,2.6856,412.8472,1.1504,549.9104,9.8867,1857.3623,256.3295
251.1354,2.2203,388.1055,0.5293,440.7815,3.2266,1874.53,284.111
378.8842,1.1357,476.2219,0.1501,568.2586,30.3643,1772.0413,322.1267
269.1953,2.4604,423.0933,4.5706,459.374,0.2889,1808.2413,264.442
300.6463,2.642,328.2215,9.9505,399.6971,3.9668,2033.3677,433.6549
366.8757,0.6445,468.3145,6.0131,553.5884,6.7909,1687.1443,273.2505
